ID;Id_Type;Id_Parent;hierarchy;topic_fr;topic_en;definition_fr;definition_en;Reference;available_EAU;available_Morocco
212;65346788;169;001.028.001.007.001.033;Allium schuberti Zucc.;Allium schuberti Zucc.;Allium schuberti Zucc.;Allium schuberti Zucc.;NULL;0;1
213;65346788;169;001.028.001.007.001.034;Allium scorodoprasum L.;Allium scorodoprasum L.;Allium scorodoprasum L.;Allium scorodoprasum L.;NULL;0;1
214;65346788;213;001.028.001.007.001.034.001;Allium scorodoprasum L. subsp. rotundum (L.) Stearn;Allium scorodoprasum L. subsp. rotundum (L.) Stearn;Allium scorodoprasum L. subsp. rotundum (L.) Stearn;Allium scorodoprasum L. subsp. rotundum (L.) Stearn;NULL;0;1
215;65346788;169;001.028.001.007.001.035;Allium scorzonerifolium DC.;Allium scorzonerifolium DC.;Allium scorzonerifolium DC.;Allium scorzonerifolium DC.;NULL;0;1
216;65346788;169;001.028.001.007.001.036;Allium sphaerocephalum L.;Allium sphaerocephalum L.;Allium sphaerocephalum L.;Allium sphaerocephalum L.;NULL;0;1
217;65346788;216;001.028.001.007.001.036.001;Allium sphaerocephalum L. subsp. curtum (Boiss. & Gaill.) Duyfjes;Allium sphaerocephalum L. subsp. curtum (Boiss. & Gaill.) Duyfjes;Allium sphaerocephalum L. subsp. curtum (Boiss. & Gaill.) Duyfjes;Allium sphaerocephalum L. subsp. curtum (Boiss. & Gaill.) Duyfjes;NULL;0;1
218;65346788;216;001.028.001.007.001.036.002;Allium sphaerocephalum L. subsp. durandoi Batt. & Trab.;Allium sphaerocephalum L. subsp. durandoi Batt. & Trab.;Allium sphaerocephalum L. subsp. durandoi Batt. & Trab.;Allium sphaerocephalum L. subsp. durandoi Batt. & Trab.;NULL;0;1
219;65346788;216;001.028.001.007.001.036.003;Allium sphaerocephalum L. subsp. sphaerocephalum;Allium sphaerocephalum L. subsp. sphaerocephalum;Allium sphaerocephalum L. subsp. sphaerocephalum;Allium sphaerocephalum L. subsp. sphaerocephalum;NULL;0;1
220;65346788;169;001.028.001.007.001.037;Allium subhirsutum L.;Allium subhirsutum L.;Allium subhirsutum L.;Allium subhirsutum L.;NULL;0;1
221;65346788;220;001.028.001.007.001.037.001;Allium subhirsutum L. subsp. obtusitepalum (Svent.) Kunkel;Allium subhirsutum L. subsp. obtusitepalum (Svent.) Kunkel;Allium subhirsutum L. subsp. obtusitepalum (Svent.) Kunkel;Allium subhirsutum L. subsp. obtusitepalum (Svent.) Kunkel;NULL;0;1
222;65346788;220;001.028.001.007.001.037.002;Allium subhirsutum L. subsp. spathaceum (Steud. ex A.Rich.) Duyfjes;Allium subhirsutum L. subsp. spathaceum (Steud. ex A.Rich.) Duyfjes;Allium subhirsutum L. subsp. spathaceum (Steud. ex A.Rich.) Duyfjes;Allium subhirsutum L. subsp. spathaceum (Steud. ex A.Rich.) Duyfjes;NULL;0;1
223;65346788;220;001.028.001.007.001.037.003;Allium subhirsutum L. subsp. subhirsutum;Allium subhirsutum L. subsp. subhirsutum;Allium subhirsutum L. subsp. subhirsutum;Allium subhirsutum L. subsp. subhirsutum;NULL;0;1
224;65346788;169;001.028.001.007.001.038;Allium subvillosum Schult. & Schult.f.;Allium subvillosum Schult. & Schult.f.;Allium subvillosum Schult. & Schult.f.;Allium subvillosum Schult. & Schult.f.;NULL;0;1
225;65346788;169;001.028.001.007.001.039;Allium tenuiflorum Ten.;Allium tenuiflorum Ten.;Allium tenuiflorum Ten.;Allium tenuiflorum Ten.;NULL;0;1
226;65346788;169;001.028.001.007.001.040;Allium tourneuxii Chabert;Allium tourneuxii Chabert;Allium tourneuxii Chabert;Allium tourneuxii Chabert;NULL;0;1
227;65346788;169;001.028.001.007.001.041;Allium trichocnemis J.Gay;Allium trichocnemis J.Gay;Allium trichocnemis J.Gay;Allium trichocnemis J.Gay;NULL;0;1
228;65346788;169;001.028.001.007.001.042;Allium triquetrum L.;Allium triquetrum L.;Allium triquetrum L.;Allium triquetrum L.;NULL;0;1
229;65346788;169;001.028.001.007.001.043;Allium valdecallosum Maire & Weiller;Allium valdecallosum Maire & Weiller;Allium valdecallosum Maire & Weiller;Allium valdecallosum Maire & Weiller;NULL;0;1
230;65346788;169;001.028.001.007.001.044;Allium vineale L.;Allium vineale L.;Allium vineale L.;Allium vineale L.;NULL;0;1
231;65346788;168;001.028.001.007.002;Nothoscordum Kunth;Nothoscordum Kunth;Nothoscordum Kunth;Nothoscordum Kunth;NULL;0;1
232;65346788;231;001.028.001.007.002.001;Nothoscordum gracile (Dryand.) Stearn;Nothoscordum gracile (Dryand.) Stearn;Nothoscordum gracile (Dryand.) Stearn;Nothoscordum gracile (Dryand.) Stearn;NULL;0;1
233;65346788;59;001.028.001.008;Amaranthaceae;Amaranthaceae;Amaranthaceae;Amaranthaceae;NULL;0;1
234;65346788;233;001.028.001.008.001;Achyranthes L.;Achyranthes L.;Achyranthes L.;Achyranthes L.;NULL;0;1
235;65346788;234;001.028.001.008.001.001;Achyranthes aspera L.;Achyranthes aspera L.;Achyranthes aspera L.;Achyranthes aspera L.;NULL;0;1
236;65346788;233;001.028.001.008.002;Aerva Forssk.;Aerva Forssk.;Aerva Forssk.;Aerva Forssk.;NULL;0;1
237;65346788;236;001.028.001.008.002.001;Aerva javanica (Burm.f.) Juss. ex Schult.;Aerva javanica (Burm.f.) Juss. ex Schult.;Aerva javanica (Burm.f.) Juss. ex Schult.;Aerva javanica (Burm.f.) Juss. ex Schult.;NULL;0;1
238;65346788;236;001.028.001.008.002.002;Aerva lanata (L.) Juss. ex Schult.;Aerva lanata (L.) Juss. ex Schult.;Aerva lanata (L.) Juss. ex Schult.;Aerva lanata (L.) Juss. ex Schult.;NULL;0;1
239;65346788;233;001.028.001.008.003;Alternanthera Forssk.;Alternanthera Forssk.;Alternanthera Forssk.;Alternanthera Forssk.;NULL;0;1
240;65346788;239;001.028.001.008.003.001;Alternanthera caracasana Kunth;Alternanthera caracasana Kunth;Alternanthera caracasana Kunth;Alternanthera caracasana Kunth;NULL;0;1
241;65346788;239;001.028.001.008.003.002;Alternanthera nodiflora R.Br.;Alternanthera nodiflora R.Br.;Alternanthera nodiflora R.Br.;Alternanthera nodiflora R.Br.;NULL;0;1
242;65346788;239;001.028.001.008.003.003;Alternanthera pungens Kunth;Alternanthera pungens Kunth;Alternanthera pungens Kunth;Alternanthera pungens Kunth;NULL;0;1
243;65346788;239;001.028.001.008.003.004;Alternanthera sessilis (L.) DC.;Alternanthera sessilis (L.) DC.;Alternanthera sessilis (L.) DC.;Alternanthera sessilis (L.) DC.;NULL;0;1
244;65346788;233;001.028.001.008.004;Amaranthus L.;Amaranthus L.;Amaranthus L.;Amaranthus L.;NULL;0;1
245;65346788;244;001.028.001.008.004.001;Amaranthus albus L.;Amaranthus albus L.;Amaranthus albus L.;Amaranthus albus L.;NULL;0;1
246;65346788;244;001.028.001.008.004.002;Amaranthus blitoides S.Watson;Amaranthus blitoides S.Watson;Amaranthus blitoides S.Watson;Amaranthus blitoides S.Watson;NULL;0;1
247;65346788;244;001.028.001.008.004.003;Amaranthus blitum L.;Amaranthus blitum L.;Amaranthus blitum L.;Amaranthus blitum L.;NULL;0;1
248;65346788;247;001.028.001.008.004.003.001;Amaranthus blitum L. subsp. blitum;Amaranthus blitum L. subsp. blitum;Amaranthus blitum L. subsp. blitum;Amaranthus blitum L. subsp. blitum;NULL;0;1
249;65346788;247;001.028.001.008.004.003.002;Amaranthus blitum L. subsp. emarginatus (Uline & Bray) Carretero & al.;Amaranthus blitum L. subsp. emarginatus (Uline & Bray) Carretero & al.;Amaranthus blitum L. subsp. emarginatus (Uline & Bray) Carretero & al.;Amaranthus blitum L. subsp. emarginatus (Uline & Bray) Carretero & al.;NULL;0;1
250;65346788;244;001.028.001.008.004.004;Amaranthus caudatus L.;Amaranthus caudatus L.;Amaranthus caudatus L.;Amaranthus caudatus L.;NULL;0;1
251;65346788;244;001.028.001.008.004.005;Amaranthus deflexus L.;Amaranthus deflexus L.;Amaranthus deflexus L.;Amaranthus deflexus L.;NULL;0;1
252;65346788;244;001.028.001.008.004.006;Amaranthus graecizans L.;Amaranthus graecizans L.;Amaranthus graecizans L.;Amaranthus graecizans L.;NULL;0;1
253;65346788;252;001.028.001.008.004.006.001;Amaranthus graecizans L. subsp. graecizans;Amaranthus graecizans L. subsp. graecizans;Amaranthus graecizans L. subsp. graecizans;Amaranthus graecizans L. subsp. graecizans;NULL;0;1
254;65346788;252;001.028.001.008.004.006.002;Amaranthus graecizans L. subsp. sylvestris (Vill.) Brenan;Amaranthus graecizans L. subsp. sylvestris (Vill.) Brenan;Amaranthus graecizans L. subsp. sylvestris (Vill.) Brenan;Amaranthus graecizans L. subsp. sylvestris (Vill.) Brenan;NULL;0;1
255;65346788;252;001.028.001.008.004.006.003;Amaranthus graecizans L. subsp. thellungianus (Nevski) Gusev;Amaranthus graecizans L. subsp. thellungianus (Nevski) Gusev;Amaranthus graecizans L. subsp. thellungianus (Nevski) Gusev;Amaranthus graecizans L. subsp. thellungianus (Nevski) Gusev;NULL;0;1
256;65346788;244;001.028.001.008.004.007;Amaranthus hybridus L.;Amaranthus hybridus L.;Amaranthus hybridus L.;Amaranthus hybridus L.;NULL;0;1
257;65346788;256;001.028.001.008.004.007.001;Amaranthus hybridus L. subsp. cruentus (L.) Thell.;Amaranthus hybridus L. subsp. cruentus (L.) Thell.;Amaranthus hybridus L. subsp. cruentus (L.) Thell.;Amaranthus hybridus L. subsp. cruentus (L.) Thell.;NULL;0;1
258;65346788;256;001.028.001.008.004.007.002;Amaranthus hybridus L. subsp. hybridus;Amaranthus hybridus L. subsp. hybridus;Amaranthus hybridus L. subsp. hybridus;Amaranthus hybridus L. subsp. hybridus;NULL;0;1
259;65346788;244;001.028.001.008.004.008;Amaranthus muricatus (Moq.) Hieron.;Amaranthus muricatus (Moq.) Hieron.;Amaranthus muricatus (Moq.) Hieron.;Amaranthus muricatus (Moq.) Hieron.;NULL;0;1
260;65346788;244;001.028.001.008.004.009;Amaranthus palmeri S.Watson;Amaranthus palmeri S.Watson;Amaranthus palmeri S.Watson;Amaranthus palmeri S.Watson;NULL;0;1
261;65346788;244;001.028.001.008.004.010;Amaranthus retroflexus L.;Amaranthus retroflexus L.;Amaranthus retroflexus L.;Amaranthus retroflexus L.;NULL;0;1
262;65346788;244;001.028.001.008.004.011;Amaranthus spinosus L.;Amaranthus spinosus L.;Amaranthus spinosus L.;Amaranthus spinosus L.;NULL;0;1
263;65346788;244;001.028.001.008.004.012;Amaranthus standleyanus Parodi ex Covas;Amaranthus standleyanus Parodi ex Covas;Amaranthus standleyanus Parodi ex Covas;Amaranthus standleyanus Parodi ex Covas;NULL;0;1
264;65346788;244;001.028.001.008.004.013;Amaranthus tricolor L.;Amaranthus tricolor L.;Amaranthus tricolor L.;Amaranthus tricolor L.;NULL;0;1
265;65346788;244;001.028.001.008.004.014;Amaranthus viridis L.;Amaranthus viridis L.;Amaranthus viridis L.;Amaranthus viridis L.;NULL;0;1
266;65346788;233;001.028.001.008.005;Blitum L.;Blitum L.;Blitum L.;Blitum L.;NULL;0;1
267;65346788;266;001.028.001.008.005.001;Blitum exsuccum C.Loscos;Blitum exsuccum C.Loscos;Blitum exsuccum C.Loscos;Blitum exsuccum C.Loscos;NULL;0;1
268;65346788;266;001.028.001.008.005.002;Blitum virgatum L.;Blitum virgatum L.;Blitum virgatum L.;Blitum virgatum L.;NULL;0;1
269;65346788;233;001.028.001.008.006;Bosea L.;Bosea L.;Bosea L.;Bosea L.;NULL;0;1
270;65346788;269;001.028.001.008.006.001;Bosea yervamora L.;Bosea yervamora L.;Bosea yervamora L.;Bosea yervamora L.;NULL;0;1
271;65346788;233;001.028.001.008.007;Celosia L.;Celosia L.;Celosia L.;Celosia L.;NULL;0;1
272;65346788;271;001.028.001.008.007.001;Celosia argentea L.;Celosia argentea L.;Celosia argentea L.;Celosia argentea L.;NULL;0;1
273;65346788;271;001.028.001.008.007.002;Celosia trigyna L.;Celosia trigyna L.;Celosia trigyna L.;Celosia trigyna L.;NULL;0;1
274;65346788;233;001.028.001.008.008;Digera Forssk.;Digera Forssk.;Digera Forssk.;Digera Forssk.;NULL;0;1
275;65346788;274;001.028.001.008.008.001;Digera muricata (L.) Mart.;Digera muricata (L.) Mart.;Digera muricata (L.) Mart.;Digera muricata (L.) Mart.;NULL;0;1
276;65346788;233;001.028.001.008.009;Gomphrena L.;Gomphrena L.;Gomphrena L.;Gomphrena L.;NULL;0;1
277;65346788;276;001.028.001.008.009.001;Gomphrena celosioides Mart.;Gomphrena celosioides Mart.;Gomphrena celosioides Mart.;Gomphrena celosioides Mart.;NULL;0;1
278;65346788;233;001.028.001.008.010;Halimione;Halimione;Halimione;Halimione;NULL;0;1
279;65346788;278;001.028.001.008.010.001;Halimione portulacoides (L.) Aellen;Halimione portulacoides (L.) Aellen;Halimione portulacoides (L.) Aellen;Halimione portulacoides (L.) Aellen;NULL;0;1
280;65346788;233;001.028.001.008.011;Illecebrum L.;Illecebrum L.;Illecebrum L.;Illecebrum L.;NULL;0;1
281;65346788;280;001.028.001.008.011.001;Illecebrum verticillatum L.;Illecebrum verticillatum L.;Illecebrum verticillatum L.;Illecebrum verticillatum L.;NULL;0;1
282;65346788;233;001.028.001.008.012;Iresine P.Browne;Iresine P.Browne;Iresine P.Browne;Iresine P.Browne;NULL;0;1
283;65346788;282;001.028.001.008.012.001;Iresine herbstii Hook.;Iresine herbstii Hook.;Iresine herbstii Hook.;Iresine herbstii Hook.;NULL;0;1
284;65346788;233;001.028.001.008.013;Krascheninnikovia;Krascheninnikovia;Krascheninnikovia;Krascheninnikovia;NULL;0;1
285;65346788;284;001.028.001.008.013.001;Krascheninnikovia ceratoides (L.) Gueldenst.;Krascheninnikovia ceratoides (L.) Gueldenst.;Krascheninnikovia ceratoides (L.) Gueldenst.;Krascheninnikovia ceratoides (L.) Gueldenst.;NULL;0;1
286;65346788;233;001.028.001.008.014;Psilotrichum Blume;Psilotrichum Blume;Psilotrichum Blume;Psilotrichum Blume;NULL;0;1
287;65346788;286;001.028.001.008.014.001;Psilotrichum gnaphalobryum (Hochst.) Schinz;Psilotrichum gnaphalobryum (Hochst.) Schinz;Psilotrichum gnaphalobryum (Hochst.) Schinz;Psilotrichum gnaphalobryum (Hochst.) Schinz;NULL;0;1
288;65346788;233;001.028.001.008.015;Pupalia Juss.;Pupalia Juss.;Pupalia Juss.;Pupalia Juss.;NULL;0;1
289;65346788;288;001.028.001.008.015.001;Pupalia lappacea (L.) A.Juss.;Pupalia lappacea (L.) A.Juss.;Pupalia lappacea (L.) A.Juss.;Pupalia lappacea (L.) A.Juss.;NULL;0;1
290;65346788;59;001.028.001.009;Amaryllidaceae;Amaryllidaceae;Amaryllidaceae;Amaryllidaceae;NULL;0;1
291;65346788;290;001.028.001.009.001;Acis Salisb.;Acis Salisb.;Acis Salisb.;Acis Salisb.;NULL;0;1
292;65346788;291;001.028.001.009.001.001;Acis autumnalis (L.) Herb.;Acis autumnalis (L.) Herb.;Acis autumnalis (L.) Herb.;Acis autumnalis (L.) Herb.;NULL;0;1
293;65346788;291;001.028.001.009.001.002;Acis tingitana (Baker) Lledò, A.P.Davis & Crespo;Acis tingitana (Baker) Lledò, A.P.Davis & Crespo;Acis tingitana (Baker) Lledò, A.P.Davis & Crespo;Acis tingitana (Baker) Lledò, A.P.Davis & Crespo;NULL;0;1
294;65346788;291;001.028.001.009.001.003;Acis trichophylla (Schousb.) Sweet;Acis trichophylla (Schousb.) Sweet;Acis trichophylla (Schousb.) Sweet;Acis trichophylla (Schousb.) Sweet;NULL;0;1
295;65346788;290;001.028.001.009.002;Hannonia;Hannonia;Hannonia;Hannonia;NULL;0;1
296;65346788;295;001.028.001.009.002.001;Hannonia hesperidum Braun-Blanq. & Maire;Hannonia hesperidum Braun-Blanq. & Maire;Hannonia hesperidum Braun-Blanq. & Maire;Hannonia hesperidum Braun-Blanq. & Maire;NULL;0;1
297;65346788;290;001.028.001.009.003;Lapiedra Lag.;Lapiedra Lag.;Lapiedra Lag.;Lapiedra Lag.;NULL;0;1
298;65346788;297;001.028.001.009.003.001;Lapiedra martinezii Lag.;Lapiedra martinezii Lag.;Lapiedra martinezii Lag.;Lapiedra martinezii Lag.;NULL;0;1
299;65346788;290;001.028.001.009.004;Narcissus L.;Narcissus L.;Narcissus L.;Narcissus L.;NULL;0;1
300;65346788;299;001.028.001.009.004.001;Narcissus albimarginatus D.Müll.-Doblies & U.Müll.-Doblies;Narcissus albimarginatus D.Müll.-Doblies & U.Müll.-Doblies;Narcissus albimarginatus D.Müll.-Doblies & U.Müll.-Doblies;Narcissus albimarginatus D.Müll.-Doblies & U.Müll.-Doblies;NULL;0;1
301;65346788;299;001.028.001.009.004.002;Narcissus atlanticus Stern;Narcissus atlanticus Stern;Narcissus atlanticus Stern;Narcissus atlanticus Stern;NULL;0;1
302;65346788;299;001.028.001.009.004.003;Narcissus biflorus Curtis;Narcissus biflorus Curtis;Narcissus biflorus Curtis;Narcissus biflorus Curtis;NULL;0;1
303;65346788;299;001.028.001.009.004.004;Narcissus broussonetii Lag.;Narcissus broussonetii Lag.;Narcissus broussonetii Lag.;Narcissus broussonetii Lag.;NULL;0;1
304;65346788;299;001.028.001.009.004.005;Narcissus bulcodonium L.;Narcissus bulcodonium L.;Narcissus bulcodonium L.;Narcissus bulcodonium L.;NULL;0;1
305;65346788;304;001.028.001.009.004.005.001;Narcissus bulcodonium L. subsp. bulcodonium;Narcissus bulcodonium L. subsp. bulcodonium;Narcissus bulcodonium L. subsp. bulcodonium;Narcissus bulcodonium L. subsp. bulcodonium;NULL;0;1
306;65346788;299;001.028.001.009.004.006;Narcissus calcicola Mendonça;Narcissus calcicola Mendonça;Narcissus calcicola Mendonça;Narcissus calcicola Mendonça;NULL;0;1
307;65346788;299;001.028.001.009.004.007;Narcissus cantabricus DC.;Narcissus cantabricus DC.;Narcissus cantabricus DC.;Narcissus cantabricus DC.;NULL;0;1
308;65346788;307;001.028.001.009.004.007.001;Narcissus cantabricus DC. subsp. cantabricus;Narcissus cantabricus DC. subsp. cantabricus;Narcissus cantabricus DC. subsp. cantabricus;Narcissus cantabricus DC. subsp. cantabricus;NULL;0;1
309;65346788;307;001.028.001.009.004.007.002;Narcissus cantabricus DC. subsp. monophyllus (Durieu) A.Fern.;Narcissus cantabricus DC. subsp. monophyllus (Durieu) A.Fern.;Narcissus cantabricus DC. subsp. monophyllus (Durieu) A.Fern.;Narcissus cantabricus DC. subsp. monophyllus (Durieu) A.Fern.;NULL;0;1
310;65346788;307;001.028.001.009.004.007.003;Narcissus cantabricus DC. subsp. praecox (Gatt. & Weiller) Sauvage;Narcissus cantabricus DC. subsp. praecox (Gatt. & Weiller) Sauvage;Narcissus cantabricus DC. subsp. praecox (Gatt. & Weiller) Sauvage;Narcissus cantabricus DC. subsp. praecox (Gatt. & Weiller) Sauvage;NULL;0;1
311;65346788;307;001.028.001.009.004.007.004;Narcissus cantabricus DC. subsp. tananicus (Maire) A.Fern.;Narcissus cantabricus DC. subsp. tananicus (Maire) A.Fern.;Narcissus cantabricus DC. subsp. tananicus (Maire) A.Fern.;Narcissus cantabricus DC. subsp. tananicus (Maire) A.Fern.;NULL;0;1
312;65346788;299;001.028.001.009.004.008;Narcissus cavanillesii A.Barra Lázaro & G.López;Narcissus cavanillesii A.Barra Lázaro & G.López;Narcissus cavanillesii A.Barra Lázaro & G.López;Narcissus cavanillesii A.Barra Lázaro & G.López;NULL;0;1
313;65346788;299;001.028.001.009.004.009;Narcissus cuatrecasasii Fern.Casas, M.Laínz & Ruíz Rejón;Narcissus cuatrecasasii Fern.Casas, M.Laínz & Ruíz Rejón;Narcissus cuatrecasasii Fern.Casas, M.Laínz & Ruíz Rejón;Narcissus cuatrecasasii Fern.Casas, M.Laínz & Ruíz Rejón;NULL;0;1
314;65346788;299;001.028.001.009.004.010;Narcissus elegans (Haw.) Spach;Narcissus elegans (Haw.) Spach;Narcissus elegans (Haw.) Spach;Narcissus elegans (Haw.) Spach;NULL;0;1
315;65346788;299;001.028.001.009.004.011;Narcissus jacquemoudii Fern.Casas;Narcissus jacquemoudii Fern.Casas;Narcissus jacquemoudii Fern.Casas;Narcissus jacquemoudii Fern.Casas;NULL;0;1
316;65346788;299;001.028.001.009.004.012;Narcissus jeanmonodii Fern.Casas;Narcissus jeanmonodii Fern.Casas;Narcissus jeanmonodii Fern.Casas;Narcissus jeanmonodii Fern.Casas;NULL;0;1
317;65346788;299;001.028.001.009.004.013;Narcissus jonquilla L.;Narcissus jonquilla L.;Narcissus jonquilla L.;Narcissus jonquilla L.;NULL;0;1
318;65346788;299;001.028.001.009.004.014;Narcissus marvieri Jahand. & Maire;Narcissus marvieri Jahand. & Maire;Narcissus marvieri Jahand. & Maire;Narcissus marvieri Jahand. & Maire;NULL;0;1
319;65346788;299;001.028.001.009.004.015;Narcissus obesus Salisb.;Narcissus obesus Salisb.;Narcissus obesus Salisb.;Narcissus obesus Salisb.;NULL;0;1
320;65346788;299;001.028.001.009.004.016;Narcissus obsoletus (Haw.) Steud.;Narcissus obsoletus (Haw.) Steud.;Narcissus obsoletus (Haw.) Steud.;Narcissus obsoletus (Haw.) Steud.;NULL;0;1
321;65346788;299;001.028.001.009.004.017;Narcissus papyraceus Ker Gawl.;Narcissus papyraceus Ker Gawl.;Narcissus papyraceus Ker Gawl.;Narcissus papyraceus Ker Gawl.;NULL;0;1
322;65346788;321;001.028.001.009.004.017.001;Narcissus papyraceus Ker Gawl. subsp. papyraceus;Narcissus papyraceus Ker Gawl. subsp. papyraceus;Narcissus papyraceus Ker Gawl. subsp. papyraceus;Narcissus papyraceus Ker Gawl. subsp. papyraceus;NULL;0;1
323;65346788;321;001.028.001.009.004.017.002;Narcissus papyraceus Ker Gawl. subsp. polyanthus (Loisel.) Asch. & Graebn.;Narcissus papyraceus Ker Gawl. subsp. polyanthus (Loisel.) Asch. & Graebn.;Narcissus papyraceus Ker Gawl. subsp. polyanthus (Loisel.) Asch. & Graebn.;Narcissus papyraceus Ker Gawl. subsp. polyanthus (Loisel.) Asch. & Graebn.;NULL;0;1
324;65346788;299;001.028.001.009.004.018;Narcissus peroccidentalis Fern.Casas;Narcissus peroccidentalis Fern.Casas;Narcissus peroccidentalis Fern.Casas;Narcissus peroccidentalis Fern.Casas;NULL;0;1
325;65346788;299;001.028.001.009.004.019;Narcissus polyanthos Loisel.;Narcissus polyanthos Loisel.;Narcissus polyanthos Loisel.;Narcissus polyanthos Loisel.;NULL;0;1
326;65346788;299;001.028.001.009.004.020;Narcissus pseudonarcissus L.;Narcissus pseudonarcissus L.;Narcissus pseudonarcissus L.;Narcissus pseudonarcissus L.;NULL;0;1
327;65346788;299;001.028.001.009.004.021;Narcissus romieuxii Braun-Blanq. & Maire;Narcissus romieuxii Braun-Blanq. & Maire;Narcissus romieuxii Braun-Blanq. & Maire;Narcissus romieuxii Braun-Blanq. & Maire;NULL;0;1
328;65346788;327;001.028.001.009.004.021.001;Narcissus romieuxii Braun-Blanq. & Maire subsp. albidus (Emb. & Maire) A.Fern.;Narcissus romieuxii Braun-Blanq. & Maire subsp. albidus (Emb. & Maire) A.Fern.;Narcissus romieuxii Braun-Blanq. & Maire subsp. albidus (Emb. & Maire) A.Fern.;Narcissus romieuxii Braun-Blanq. & Maire subsp. albidus (Emb. & Maire) A.Fern.;NULL;0;1
